ID_ANO_LANC;ID_MES_LANC;ID_DIA_LANC;NO_DIA_COMPLETO;ID_ITEM_INFORMACAO;NO_ITEM_INFORMACAO;CO_ITEM_INFORMACAO;ID_ORGAO_UG;CO_ORGAO;NO_ORGAO;SALDORITEMINFORMAO
2017;2;17;17/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;262272.150000
2017;6;15;15/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;980.000000
2017;7;13;13/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-983322.150000
2017;5;15;15/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;473932.410000
2018;3;27;27/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-47513.680000
2017;11;10;10/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;550261.270000
2017;9;21;21/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;25008906.650000
2017;1;20;20/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;1812178.270000
2017;5;25;25/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;36321583.700000
2017;10;9;09/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;2380742.980000
2017;7;14;14/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;-369843.380000
2017;10;20;20/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-4144338.540000
2017;3;16;16/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;40038944.780000
2017;12;9;09/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;111537.470000
2017;9;11;11/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-315152.760000
2017;10;31;31/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;22522.900000
2017;6;24;24/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;1500.000000
2017;9;12;12/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;372778.250000
2018;4;26;26/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-952032.480000
2017;12;8;08/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-18958.060000
2018;1;4;04/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;337377.100000
2017;5;26;26/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41232;41232;FUNDO DE UNIVERS.DOS SERV.DE TELECOMUNICACOES;0.000000
2017;8;24;24/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-110866.380000
2018;4;30;30/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;-78461.030000
2017;6;6;06/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-32098.610000
2017;6;7;07/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-244770.890000
2017;7;28;28/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-314625.270000
2018;7;18;18/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-2745045.390000
2018;8;20;20/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-8269668.650000
2017;4;28;28/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;175496.120000
2017;11;3;03/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;32722.000000
2017;1;11;11/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;364887.690000
2018;4;24;24/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-10007299.220000
2018;2;26;26/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-2720462.490000
2017;9;23;23/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;1228.620000
2017;7;5;05/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;3132708.930000
2018;1;24;24/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-1576151.210000
2017;10;4;04/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;-583967.390000
2018;5;26;26/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;12880.920000
2017;5;9;09/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;4129197.870000
2017;5;8;08/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-395426.400000
2017;2;20;20/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;-1330967.050000
2017;3;9;09/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;370948.920000
2018;3;22;22/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-2987180.150000
2017;8;4;04/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-238466.540000
2017;6;8;08/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;2914271.410000
2018;8;17;17/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-2059638.130000
2017;3;29;29/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-445923.950000
2017;7;5;05/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;3331477.190000
2018;2;3;03/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;7061.580000
2017;2;10;10/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;-1033956.770000
2018;2;23;23/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-1460239.020000
2018;4;27;27/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-3825927.760000
2017;1;12;12/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-1905838.110000
2017;12;23;23/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;18975201.560000
2017;1;11;11/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-68651.520000
2017;4;10;10/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;2198594.890000
2018;6;25;25/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-12418617.510000
2017;8;4;04/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;1754476.470000
2017;7;6;06/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;2888840.790000
2018;1;22;22/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-11188.760000
2018;6;6;06/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;-16895.250000
2018;7;16;16/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-970907.340000
2017;6;21;21/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;19779315.250000
2018;6;18;18/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;-246361.130000
2018;2;20;20/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;-2940728.860000
2017;11;16;16/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-203714.210000
2017;3;21;21/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-275.610000
2017;1;14;14/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;2722.000000
2018;8;15;15/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-332999.730000
2017;7;8;08/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;500.000000
2018;8;14;14/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;-1302698.220000
2018;3;19;19/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;2088226.480000
2017;5;19;19/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-18008.250000
2017;2;13;13/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;501731.400000
2017;8;7;07/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;47219.060000
2018;4;18;18/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;23150958.200000
2018;5;7;07/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;-1933003.000000
2017;6;3;03/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;12000.000000
2018;4;5;05/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-125328.280000
2017;6;9;09/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-483212.710000
2017;5;4;04/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;-1141447.540000
2018;7;17;17/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;30400.490000
2017;4;20;20/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-116755.160000
2017;11;13;13/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;1184.390000
2017;9;6;06/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;1394738.500000
2018;1;23;23/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;-108962.550000
2017;4;5;05/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20501;20501;CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;2290720.880000
2017;7;20;20/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-49146.600000
2018;2;21;21/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-517955.790000
2018;7;5;05/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;-22054449.660000
2018;2;22;22/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;-984371.460000
2018;3;20;20/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-29360.870000
2018;1;11;11/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;-399035.250000
2018;5;4;04/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;-484825.800000
2018;8;16;16/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;-103923.060000
2017;5;10;10/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24209;24209;CENTRO NAC DE TECN ELETRONICA AVANCADA S/A;-6778.420000
2017;5;22;22/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-1219084.160000
2017;11;28;28/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41903;41903;FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES;180000.000000
2018;3;21;21/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;-114904.100000
2018;3;15;15/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;-2689531.520000
2017;1;31;31/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;-271149.390000
2018;2;2;02/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-20861.720000
2017;4;3;03/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-644076.640000
2017;3;4;04/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;8677.200000
2018;1;3;03/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-18043.690000
2017;6;23;23/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;0.000000
2018;2;16;16/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;200721.700000
2017;12;18;18/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-432463.970000
2017;5;2;02/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-100000.000000
2018;7;9;09/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;141458.930000
2017;8;22;22/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-2925.000000
2017;3;29;29/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;12627.690000
2018;1;15;15/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;344255.880000
2018;6;11;11/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;507.750000
2018;5;11;11/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;-798086.800000
2017;8;21;21/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;2473008.700000
2017;9;21;21/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-65882.320000
2018;4;13;13/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-250609.320000
2017;12;20;20/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;30652394.570000
2018;1;16;16/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;1022932.170000
2017;11;21;21/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;-25198931.420000
2018;7;10;10/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;-173768.880000
2017;6;1;01/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-20600.120000
2017;9;20;20/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;0.000000
2018;2;14;14/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;36945.950000
2018;6;12;12/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;-200536.720000
2018;8;8;08/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;-721426.770000
2017;4;25;25/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;27846223.450000
2017;10;20;20/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-73187.330000
2018;3;13;13/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;141461.660000
2018;4;12;12/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20303;20303;INDUSTRIAS NUCLEARES DO BRASIL S/A;-191238.650000
2017;5;24;24/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;10140270.210000
2017;5;25;25/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;43676.790000
2018;1;17;17/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;-1700635.100000
2017;4;26;26/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-206816.650000
2018;2;15;15/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20302;20302;NUCLEBRAS EQUIPAMENTOS PESADOS S/A;842511.550000
2017;1;6;06/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20402;20402;AGENCIA ESPACIAL BRASILEIRA - AEB;-177940.930000
2017;4;28;28/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;7716.700000
2017;6;26;26/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24901;24901;FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO;3273786.140000
2017;12;1;01/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-4543381.850000
2017;6;7;07/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;356046127.260000
2017;8;8;08/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-598838.050000
2017;2;14;14/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;24000;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;-7922031.660000
2017;10;23;23/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;20301;20301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;-195412.770000
2018;3;29;29/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;41231;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;306190.690000
